frequency,s11
2.2,-4.613835926638492
2.204,-4.931303392093545
2.208,-5.785738035578673
2.212,-5.507839462310013
2.216,-5.171503180098255
2.22,-4.89759618868395
2.224,-5.548976099750845
2.228,-4.674505116463868
2.232,-5.82637506085669
2.236,-5.122837401075767
2.24,-6.1895896982780325
2.244,-5.378859816918122
2.248,-5.188016692422106
2.2520000000000002,-5.166568451900604
2.2560000000000002,-5.8473485522979045
2.2600000000000002,-6.210969214446318
2.2640000000000002,-7.206531992789439
2.2680000000000002,-6.382913944375462
2.2720000000000002,-6.265934724842942
2.2760000000000002,-6.876801112960534
2.2800000000000002,-6.981582068321857
2.2840000000000003,-6.878807074321237
2.2880000000000003,-7.117232503886014
2.2920000000000003,-7.816062318146835
2.2960000000000003,-8.011697587665243
2.3000000000000003,-7.8320681315236085
2.3040000000000003,-9.35712817572972
2.3080000000000003,-9.285063016523372
2.3120000000000003,-10.32251496544965
2.3160000000000003,-10.340277109379922
2.3200000000000003,-10.545318667519902
2.3240000000000003,-11.786644910771587
2.3280000000000003,-12.245802592576885
2.3320000000000003,-12.552223910983264
2.3360000000000003,-12.623052083963175
2.3400000000000003,-13.949508338546304
2.3440000000000003,-14.4838370934354
2.3480000000000003,-16.06511399463776
2.3520000000000003,-16.096567153939798
2.3560000000000003,-17.05407174141165
2.3600000000000003,-18.387997868458942
2.3640000000000003,-18.80156986845282
2.3680000000000003,-19.40565732941818
2.3720000000000003,-19.75423845629485
2.3760000000000003,-21.23088795671532
2.3800000000000003,-22.357687446843343
2.3840000000000003,-23.38989714900509
2.3880000000000003,-24.44648403925673
2.3920000000000003,-24.95849356826698
2.396,-26.94855020914443
2.4000000000000004,-27.91078523201493
2.404,-28.692431404553457
2.4080000000000004,-29.966459836147997
2.412,-31.144089676741267
2.4160000000000004,-31.49464106236702
2.42,-33.2668700608396
2.424,-32.55533031003805
2.428,-33.73555451784159
2.432,-33.678070373472195
2.436,-33.77687944149021
2.44,-35.0
2.444,-34.43006509786425
2.448,-35.0
2.452,-35.0
2.456,-34.82336998779521
2.46,-35.0
2.464,-34.7137735133719
2.468,-35.0
2.472,-35.0
2.476,-35.0
2.48,-35.0
2.484,-35.0
2.488,-35.0
2.492,-35.0
2.496,-34.8194834638174
2.5,-35.0
2.504,-35.0
2.508,-35.0
2.512,-34.32568763176475
2.516,-35.0
2.52,-33.83773423610849
2.524,-33.36739775516405
2.528,-33.59724151034794
2.532,-31.832550459974822
2.536,-32.12929321529149
2.54,-32.52114953836063
2.544,-32.04036526679522
2.548,-30.825591369997916
2.552,-29.967391059546692
2.556,-28.951954699097957
2.56,-28.212987397865987
2.564,-25.8867812734407
2.568,-26.320739119916077
2.572,-24.989043367066113
2.576,-24.13890842137442
2.58,-22.128273558780876
2.584,-21.871303425080526
2.588,-20.929617432116313
2.592,-19.357671774786468
2.596,-17.746094232522882
2.6,-16.8302843519282
