frequency,s11
2.2,-7.248962231403037
2.204,-8.396822646712218
2.208,-8.991881611972104
2.212,-8.44912588427658
2.216,-8.460850499870885
2.22,-10.060499702328446
2.224,-9.991965277336972
2.228,-9.214282510179634
2.232,-10.03824731738511
2.236,-9.000234692919793
2.24,-11.012366626631152
2.244,-10.76515465935981
2.248,-11.357341435722507
2.2520000000000002,-10.09762575879072
2.2560000000000002,-11.16609295332818
2.2600000000000002,-11.623585083563029
2.2640000000000002,-11.394552479168812
2.2680000000000002,-11.454620195869238
2.2720000000000002,-12.704762425958727
2.2760000000000002,-13.438287025367158
2.2800000000000002,-13.332049957989192
2.2840000000000003,-14.15093465132175
2.2880000000000003,-14.401859449740222
2.2920000000000003,-13.661362103964336
2.2960000000000003,-15.210192039075984
2.3000000000000003,-15.52226218578087
2.3040000000000003,-15.469377982869366
2.3080000000000003,-16.466056485867245
2.3120000000000003,-16.59461363761461
2.3160000000000003,-16.047850644817743
2.3200000000000003,-16.917167779269572
2.3240000000000003,-17.410890074416454
2.3280000000000003,-16.973577573599208
2.3320000000000003,-18.077568483210506
2.3360000000000003,-18.26686428459384
2.3400000000000003,-19.58746587913433
2.3440000000000003,-19.220134221034435
2.3480000000000003,-20.073351257445932
2.3520000000000003,-19.854949651078286
2.3560000000000003,-20.886847429679307
2.3600000000000003,-20.984161436870206
2.3640000000000003,-20.628849200091917
2.3680000000000003,-21.780668522303994
2.3720000000000003,-20.668463076812785
2.3760000000000003,-22.156583650488233
2.3800000000000003,-23.203658820082236
2.3840000000000003,-22.075373577515915
2.3880000000000003,-23.51169814068617
2.3920000000000003,-23.491121320703748
2.396,-23.444284400781914
2.4000000000000004,-24.769994927645463
2.404,-25.40163403298998
2.4080000000000004,-26.068567059591082
2.412,-26.927082873645723
2.4160000000000004,-28.87286545404197
2.42,-28.071250284905293
2.424,-29.77909004852293
2.428,-31.04265072584019
2.432,-31.16383563778286
2.436,-31.60995954523683
2.44,-31.24760513025125
2.444,-31.93401861121743
2.448,-29.504994073137002
2.452,-29.798873579786896
2.456,-29.026419723477574
2.46,-28.092953389700313
2.464,-28.142622243848347
2.468,-27.7703714225366
2.472,-26.80773973134467
2.476,-26.003219048802585
2.48,-25.77773633146721
2.484,-24.792158327851052
2.488,-24.98212050402802
2.492,-25.14288783472857
2.496,-23.63920131422806
2.5,-22.984633279112998
2.504,-23.337266371153643
2.508,-22.303296547981766
2.512,-22.854053466443617
2.516,-22.601209267542224
2.52,-23.08650967000888
2.524,-22.546538315833562
2.528,-22.11015895393375
2.532,-21.46408069739224
2.536,-20.81014562330003
2.54,-20.85710126125962
2.544,-20.95022075506402
2.548,-19.784632441583522
2.552,-19.46533374622629
2.556,-19.685384054305068
2.56,-19.260211440610277
2.564,-18.99036090209598
2.568,-18.64179171196871
2.572,-18.06890141517977
2.576,-17.44864588577555
2.58,-17.648575422166328
2.584,-16.971458449634056
2.588,-16.810466540877254
2.592,-16.418155854032314
2.596,-15.515989761709008
2.6,-15.369514729342908
