frequency,s11
2.2,-14.234503547100486
2.204,-13.215525846990676
2.208,-14.365609886908478
2.212,-13.824836550898164
2.216,-14.468064953501884
2.22,-12.846679014098664
2.224,-12.571888451315775
2.228,-11.524849080547385
2.232,-12.90872961065084
2.236,-13.130768789962884
2.24,-12.816002680773002
2.244,-13.508611799452122
2.248,-13.402216389775894
2.2520000000000002,-13.487110443690108
2.2560000000000002,-13.350767916118178
2.2600000000000002,-15.016985349280752
2.2640000000000002,-14.730043203685112
2.2680000000000002,-15.940808559681331
2.2720000000000002,-15.844031655038169
2.2760000000000002,-16.484392425376285
2.2800000000000002,-17.426239859816643
2.2840000000000003,-16.95205640468095
2.2880000000000003,-17.565725273660757
2.2920000000000003,-18.558454662786264
2.2960000000000003,-20.498843184121146
2.3000000000000003,-20.30362202311373
2.3040000000000003,-20.999510010428597
2.3080000000000003,-21.738149342617696
2.3120000000000003,-21.467126503576
2.3160000000000003,-22.567310824282345
2.3200000000000003,-24.71924143716318
2.3240000000000003,-25.38720493091294
2.3280000000000003,-24.70237801860035
2.3320000000000003,-27.263595624970677
2.3360000000000003,-26.07429721199263
2.3400000000000003,-28.157811774797015
2.3440000000000003,-29.533587737895886
2.3480000000000003,-30.07303752151217
2.3520000000000003,-31.773691612658112
2.3560000000000003,-32.361706050326134
2.3600000000000003,-34.69162445135792
2.3640000000000003,-35.0
2.3680000000000003,-35.0
2.3720000000000003,-35.0
2.3760000000000003,-35.0
2.3800000000000003,-35.0
2.3840000000000003,-35.0
2.3880000000000003,-35.0
2.3920000000000003,-35.0
2.396,-35.0
2.4000000000000004,-35.0
2.404,-35.0
2.4080000000000004,-35.0
2.412,-35.0
2.4160000000000004,-35.0
2.42,-35.0
2.424,-35.0
2.428,-35.0
2.432,-35.0
2.436,-35.0
2.44,-35.0
2.444,-35.0
2.448,-35.0
2.452,-35.0
2.456,-34.849661076636956
2.46,-34.205418662736314
2.464,-33.38229170984632
2.468,-32.860312018209214
2.472,-31.949870041465385
2.476,-30.932563413558086
2.48,-31.05799689910795
2.484,-29.643191208266522
2.488,-30.074521516886513
2.492,-29.510809882195375
2.496,-30.12709504780436
2.5,-28.80023699350033
2.504,-28.469887346183633
2.508,-28.058627523673955
2.512,-28.205418359850345
2.516,-27.879212166077036
2.52,-27.062516859637544
2.524,-26.197761921952054
2.528,-26.414475377764273
2.532,-26.489348364024064
2.536,-25.06629902965624
2.54,-24.97186380451994
2.544,-23.655382402242363
2.548,-23.79276693007443
2.552,-23.202495694550244
2.556,-21.85677158490468
2.56,-21.003686589791364
2.564,-21.020968359026725
2.568,-19.05357094881275
2.572,-18.571740520322777
2.576,-18.50058655836447
2.58,-17.351116621238422
2.584,-16.48286876392861
2.588,-15.708020544005985
2.592,-14.895297427564346
2.596,-14.199892902110795
2.6,-13.408536328106274
