frequency,s11
2.2,-18.953899653870188
2.204,-20.32300900393699
2.208,-20.601941056465584
2.212,-21.41793511764427
2.216,-22.204992768056954
2.22,-22.076329521913337
2.224,-23.379488899755454
2.228,-23.530617503887232
2.232,-24.87886681719693
2.236,-25.517245635642453
2.24,-25.35828911204302
2.244,-26.32327043731724
2.248,-27.05014968788166
2.2520000000000002,-27.89758103067432
2.2560000000000002,-27.01310566568844
2.2600000000000002,-28.742113420629355
2.2640000000000002,-30.18237857336734
2.2680000000000002,-29.603835722518276
2.2720000000000002,-30.47764669226852
2.2760000000000002,-30.9175238017761
2.2800000000000002,-32.21404321556811
2.2840000000000003,-32.89079647223595
2.2880000000000003,-34.17783616755072
2.2920000000000003,-34.68693991254225
2.2960000000000003,-35.0
2.3000000000000003,-35.0
2.3040000000000003,-35.0
2.3080000000000003,-35.0
2.3120000000000003,-35.0
2.3160000000000003,-35.0
2.3200000000000003,-35.0
2.3240000000000003,-35.0
2.3280000000000003,-35.0
2.3320000000000003,-35.0
2.3360000000000003,-35.0
2.3400000000000003,-35.0
2.3440000000000003,-35.0
2.3480000000000003,-35.0
2.3520000000000003,-35.0
2.3560000000000003,-35.0
2.3600000000000003,-35.0
2.3640000000000003,-35.0
2.3680000000000003,-35.0
2.3720000000000003,-35.0
2.3760000000000003,-35.0
2.3800000000000003,-35.0
2.3840000000000003,-35.0
2.3880000000000003,-35.0
2.3920000000000003,-35.0
2.396,-35.0
2.4000000000000004,-35.0
2.404,-35.0
2.4080000000000004,-35.0
2.412,-35.0
2.4160000000000004,-35.0
2.42,-35.0
2.424,-35.0
2.428,-35.0
2.432,-35.0
2.436,-35.0
2.44,-35.0
2.444,-35.0
2.448,-34.865943086312306
2.452,-33.598136215786504
2.456,-33.68627693752736
2.46,-34.086356897949486
2.464,-32.69677599941281
2.468,-32.322750557080234
2.472,-31.16094314458211
2.476,-29.760824158313635
2.48,-29.521987425349504
2.484,-29.45797495926159
2.488,-28.05587988587044
2.492,-28.374210487244337
2.496,-28.07984977881512
2.5,-26.887464362006657
2.504,-26.212693498860865
2.508,-25.85721728371658
2.512,-26.154858866011445
2.516,-25.65072199232525
2.52,-24.989220169454658
2.524,-24.976019262372763
2.528,-23.656131083657094
2.532,-23.23693939301552
2.536,-24.359568954618087
2.54,-23.061851493488636
2.544,-22.344883553362337
2.548,-22.44367163021215
2.552,-22.06736680803062
2.556,-21.77590388286441
2.56,-22.20612786069965
2.564,-21.27828806915409
2.568,-21.663178174770863
2.572,-20.16954441892939
2.576,-21.26823067141371
2.58,-20.8916386919824
2.584,-20.30569927925896
2.588,-20.0233352558144
2.592,-19.095323749325598
2.596,-20.02306761403815
2.6,-18.79237765575599
