frequency,s11
2.2,-8.193801512576632
2.204,-8.094887663315859
2.208,-8.866578441630637
2.212,-8.817154407396565
2.216,-8.789791217091253
2.22,-9.85547811571729
2.224,-9.553679825056708
2.228,-10.12640171558841
2.232,-10.107863591464126
2.236,-11.049749237908125
2.24,-11.667608704274743
2.244,-10.640256176781696
2.248,-11.312403055212592
2.2520000000000002,-10.460026373648777
2.2560000000000002,-12.485293002233353
2.2600000000000002,-12.099904936318346
2.2640000000000002,-12.843604812819036
2.2680000000000002,-12.776401582077288
2.2720000000000002,-13.762951755354289
2.2760000000000002,-13.440207688324053
2.2800000000000002,-14.057610274290477
2.2840000000000003,-14.666019982655973
2.2880000000000003,-14.989962262135535
2.2920000000000003,-15.153254566531835
2.2960000000000003,-16.157905191983264
2.3000000000000003,-17.521027799660942
2.3040000000000003,-17.193228894602992
2.3080000000000003,-18.294058875240243
2.3120000000000003,-18.29458499865567
2.3160000000000003,-18.4194003784192
2.3200000000000003,-19.55031409898466
2.3240000000000003,-20.276962269061478
2.3280000000000003,-21.054322221388535
2.3320000000000003,-21.314834420844548
2.3360000000000003,-22.701070104315583
2.3400000000000003,-22.680636830521014
2.3440000000000003,-24.00297787431668
2.3480000000000003,-25.661203410385315
2.3520000000000003,-25.6719130155351
2.3560000000000003,-27.335839161086128
2.3600000000000003,-28.012762986140995
2.3640000000000003,-29.08903798941409
2.3680000000000003,-29.909955887271057
2.3720000000000003,-30.59681300785385
2.3760000000000003,-32.31423109364221
2.3800000000000003,-31.8773425107468
2.3840000000000003,-33.53083533421447
2.3880000000000003,-33.349303353238525
2.3920000000000003,-34.10448768657262
2.396,-34.222930488660985
2.4000000000000004,-35.0
2.404,-34.81425261884377
2.4080000000000004,-33.899752725353736
2.412,-35.0
2.4160000000000004,-34.36077011063373
2.42,-33.309910910972185
2.424,-34.27228164221159
2.428,-32.784550893874965
2.432,-32.744659194241265
2.436,-33.88547658136232
2.44,-32.06421287448243
2.444,-32.57366753097562
2.448,-32.38478044048939
2.452,-32.43709519781384
2.456,-31.901896515642857
2.46,-31.420796073414497
2.464,-30.979627573240524
2.468,-31.34220485410722
2.472,-30.616063511717297
2.476,-31.128522277293612
2.48,-30.25563500289241
2.484,-31.16186117256645
2.488,-29.34899357524798
2.492,-29.27121535290115
2.496,-30.014276615614698
2.5,-28.260664521625387
2.504,-29.383108114205992
2.508,-28.54733295802436
2.512,-28.215268278023355
2.516,-28.843853643215184
2.52,-28.115534230717564
2.524,-27.064649512693265
2.528,-26.821780864346255
2.532,-27.1035660476071
2.536,-25.838237235951024
2.54,-26.795465825568883
2.544,-25.992434946100413
2.548,-25.26676329992198
2.552,-24.710538819906066
2.556,-24.35064337054574
2.56,-23.509200903545437
2.564,-24.03647957469682
2.568,-21.994958084032792
2.572,-21.441861064553677
2.576,-20.52271512081461
2.58,-19.772851217968572
2.584,-19.602123692771062
2.588,-19.13885359270288
2.592,-16.240069135828847
2.596,-17.18950890937059
2.6,-16.491855710679157
