frequency,s11
2.2,-4.793117973868453
2.204,-5.979777234579704
2.208,-5.9558079484112065
2.212,-5.340405720367346
2.216,-5.5119908122649495
2.22,-5.289748561542097
2.224,-5.425036018161002
2.228,-5.434512687977093
2.232,-4.712363461964016
2.236,-6.2980260897881735
2.24,-5.832107623221041
2.244,-6.449412526343095
2.248,-6.760851581329179
2.2520000000000002,-7.827427783429082
2.2560000000000002,-7.621192906386724
2.2600000000000002,-8.569732340918913
2.2640000000000002,-8.157171992729175
2.2680000000000002,-8.747345026616783
2.2720000000000002,-10.040316787902794
2.2760000000000002,-9.060059582074105
2.2800000000000002,-8.890683051266546
2.2840000000000003,-8.753493322797834
2.2880000000000003,-8.371332866132391
2.2920000000000003,-8.825645674354238
2.2960000000000003,-7.199002462558297
2.3000000000000003,-7.10452528112185
2.3040000000000003,-7.519308688822688
2.3080000000000003,-6.882245892363567
2.3120000000000003,-7.154357526895414
2.3160000000000003,-6.655498023360063
2.3200000000000003,-6.94882342795347
2.3240000000000003,-6.122603273945389
2.3280000000000003,-5.9369920862108385
2.3320000000000003,-5.400285151256109
2.3360000000000003,-7.044201338444822
2.3400000000000003,-6.8920941062493934
2.3440000000000003,-7.307585999539344
2.3480000000000003,-6.661285773224713
2.3520000000000003,-6.009593949946144
2.3560000000000003,-6.047510686890644
2.3600000000000003,-6.547553207178321
2.3640000000000003,-6.102641105200182
2.3680000000000003,-6.529910952801392
2.3720000000000003,-6.574266724519728
2.3760000000000003,-7.145768401325415
2.3800000000000003,-6.729572437107375
2.3840000000000003,-6.663285993021483
2.3880000000000003,-7.719100531034153
2.3920000000000003,-8.003694590377682
2.396,-6.332514733146497
2.4000000000000004,-7.880340317034599
2.404,-7.293537403162412
2.4080000000000004,-7.980621043420855
2.412,-8.790108332476336
2.4160000000000004,-9.084931691052068
2.42,-10.089515612183648
2.424,-10.46748875282621
2.428,-10.345571131130077
2.432,-11.347455986009932
2.436,-11.545178136412138
2.44,-12.2260378812649
2.444,-14.49746104091929
2.448,-12.536354580384028
2.452,-14.371070465111941
2.456,-15.69712687769401
2.46,-16.1462228087694
2.464,-17.720944719419002
2.468,-18.556598256850805
2.472,-19.459433142668214
2.476,-20.368940405363915
2.48,-21.54284638026675
2.484,-21.82100189088735
2.488,-23.595497874902186
2.492,-24.747717625456342
2.496,-26.521401063236162
2.5,-27.153031290105787
2.504,-28.30354159293495
2.508,-29.43312713167486
2.512,-30.438764502660696
2.516,-30.814526811588415
2.52,-32.45216533590639
2.524,-32.89070400680996
2.528,-33.51994622127708
2.532,-34.70612125715634
2.536,-33.18378399820388
2.54,-32.72509294079225
2.544,-32.26438152719484
2.548,-30.798437784179352
2.552,-30.55094316547059
2.556,-30.192950036504158
2.56,-29.720459982284158
2.564,-28.576782551871048
2.568,-26.928251148056702
2.572,-27.237596841044578
2.576,-25.274301516595344
2.58,-25.302947829552938
2.584,-23.682305158517575
2.588,-22.812289827710565
2.592,-22.042172241210427
2.596,-20.869704157885096
2.6,-20.106904338772353
