frequency,s11
2.2,-7.228216492898113
2.204,-7.947532076036148
2.208,-7.589062858703057
2.212,-7.575360005007436
2.216,-7.277854606781343
2.22,-8.39236343244383
2.224,-8.688122016350095
2.228,-8.718264439094835
2.232,-8.905688539680314
2.236,-9.338730217644184
2.24,-8.942667955388924
2.244,-9.063017368626129
2.248,-10.084295838134114
2.2520000000000002,-10.237294208437461
2.2560000000000002,-11.692621857414759
2.2600000000000002,-11.336615918046107
2.2640000000000002,-10.933866759295201
2.2680000000000002,-11.78605020838169
2.2720000000000002,-13.233988666790047
2.2760000000000002,-12.969352129084296
2.2800000000000002,-12.49848460479519
2.2840000000000003,-13.212282327405951
2.2880000000000003,-12.519523339966344
2.2920000000000003,-14.09999672806915
2.2960000000000003,-15.855921101512495
2.3000000000000003,-15.97746541936554
2.3040000000000003,-16.68554931081403
2.3080000000000003,-16.6442472077267
2.3120000000000003,-16.771075795520265
2.3160000000000003,-16.74020165148669
2.3200000000000003,-18.55576397646992
2.3240000000000003,-18.886864650971763
2.3280000000000003,-18.863225891149582
2.3320000000000003,-20.21285954130564
2.3360000000000003,-20.90703250445994
2.3400000000000003,-21.72867586224421
2.3440000000000003,-22.551452695888248
2.3480000000000003,-23.368787000658113
2.3520000000000003,-23.599523192785217
2.3560000000000003,-25.613950134101756
2.3600000000000003,-25.97854371337854
2.3640000000000003,-27.912414289831887
2.3680000000000003,-27.71689795391419
2.3720000000000003,-29.11100461673977
2.3760000000000003,-30.143240093651087
2.3800000000000003,-30.648642724793202
2.3840000000000003,-31.160599430249516
2.3880000000000003,-31.180607485571176
2.3920000000000003,-32.33237142811727
2.396,-32.85817877302226
2.4000000000000004,-33.2567440430425
2.404,-33.956175143937735
2.4080000000000004,-33.40383822644906
2.412,-34.713997330913635
2.4160000000000004,-33.94363977295875
2.42,-34.84364006508442
2.424,-35.0
2.428,-35.0
2.432,-35.0
2.436,-35.0
2.44,-35.0
2.444,-35.0
2.448,-35.0
2.452,-35.0
2.456,-35.0
2.46,-35.0
2.464,-35.0
2.468,-35.0
2.472,-35.0
2.476,-35.0
2.48,-35.0
2.484,-34.33190155819382
2.488,-34.12171587718418
2.492,-33.82628845060512
2.496,-33.445739349753865
2.5,-31.28453015180336
2.504,-31.869074099427706
2.508,-30.067400017260724
2.512,-29.577612524440415
2.516,-28.658204848871982
2.52,-27.85181719040356
2.524,-27.29034171399647
2.528,-27.195975280931975
2.532,-25.936674947247752
2.536,-25.54943401490868
2.54,-26.20046172791923
2.544,-24.898079012805876
2.548,-23.889883641604204
2.552,-24.45706920994289
2.556,-22.77547956533792
2.56,-22.04147480882396
2.564,-22.294394592249308
2.568,-20.415997461685762
2.572,-19.76520024615465
2.576,-17.930528027842623
2.58,-17.69557900709356
2.584,-16.656879653326932
2.588,-14.950869933146826
2.592,-14.757051581292528
2.596,-13.364570526585482
2.6,-13.282611183673232
