frequency,s11
2.2,-9.038973281385005
2.204,-7.958674533595308
2.208,-7.939119120211117
2.212,-7.625838750523328
2.216,-8.840266388661753
2.22,-8.060472787879123
2.224,-7.782576063981048
2.228,-8.243175170526365
2.232,-9.306567427157512
2.236,-8.516146832612412
2.24,-8.778980796356844
2.244,-8.970909910862792
2.248,-9.729312609460536
2.2520000000000002,-8.668388079735031
2.2560000000000002,-8.718085004630185
2.2600000000000002,-9.85197851488947
2.2640000000000002,-10.186019432047305
2.2680000000000002,-10.565499124470236
2.2720000000000002,-9.360974141831363
2.2760000000000002,-10.521460950739435
2.2800000000000002,-10.097693656300821
2.2840000000000003,-11.58499505957033
2.2880000000000003,-11.614232415384254
2.2920000000000003,-11.448989275723758
2.2960000000000003,-12.174351558108002
2.3000000000000003,-12.938745814723141
2.3040000000000003,-13.209927263062909
2.3080000000000003,-14.472857193963184
2.3120000000000003,-14.596105646778827
2.3160000000000003,-15.415111547707843
2.3200000000000003,-15.961042829695174
2.3240000000000003,-16.005651249371777
2.3280000000000003,-17.665113656447577
2.3320000000000003,-18.895678408367363
2.3360000000000003,-19.9837201506352
2.3400000000000003,-20.011209993201348
2.3440000000000003,-22.43067015397357
2.3480000000000003,-22.461698533047137
2.3520000000000003,-23.638163677209175
2.3560000000000003,-25.643514296143533
2.3600000000000003,-27.76733202165726
2.3640000000000003,-28.680095051814277
2.3680000000000003,-30.008363470911853
2.3720000000000003,-31.025699789118207
2.3760000000000003,-32.782424092726814
2.3800000000000003,-32.655741854835846
2.3840000000000003,-31.038544610590694
2.3880000000000003,-31.296182078320818
2.3920000000000003,-31.268751115178752
2.396,-31.709766505648286
2.4000000000000004,-30.58146109280922
2.404,-31.30799458044953
2.4080000000000004,-31.131185693436553
2.412,-32.138676257892236
2.4160000000000004,-31.978030779859143
2.42,-32.3619736089698
2.424,-32.725790987310795
2.428,-32.12665986967552
2.432,-31.627769338092392
2.436,-31.990767560163544
2.44,-32.56338408292265
2.444,-32.933473581685114
2.448,-33.680934628806106
2.452,-32.10883775257033
2.456,-31.957165105966517
2.46,-32.80821613130306
2.464,-33.49054516635643
2.468,-32.51362220377753
2.472,-34.015761239050725
2.476,-33.50578700887803
2.48,-33.77193222116464
2.484,-33.95057716812559
2.488,-32.9409787841218
2.492,-31.819164183519263
2.496,-31.623485418808954
2.5,-30.537736994538573
2.504,-29.552989375862477
2.508,-27.665642077441543
2.512,-27.385936966261397
2.516,-25.072371647254574
2.52,-24.29352419077404
2.524,-22.7207331787518
2.528,-23.204270802277993
2.532,-22.54623119078275
2.536,-20.68370115346517
2.54,-20.915607642906306
2.544,-20.24565315042706
2.548,-19.589362224322166
2.552,-18.617161964680022
2.556,-18.6414173569032
2.56,-17.43190904494384
2.564,-16.217847257623927
2.568,-16.76414880525296
2.572,-15.736007403940418
2.576,-15.658363774892656
2.58,-14.540416584477406
2.584,-14.823807601536311
2.588,-14.38300437452347
2.592,-13.78084872242444
2.596,-12.543218717868156
2.6,-12.466447637458351
