frequency,s11
2.2,-6.144711213765497
2.204,-6.629467202566363
2.208,-6.89009880876514
2.212,-7.253571390052074
2.216,-8.014092307498272
2.22,-8.310830010855204
2.224,-9.450054353306797
2.228,-9.389850852161642
2.232,-9.683658315678807
2.236,-10.146000710271803
2.24,-9.725371092363723
2.244,-10.310356072230583
2.248,-10.813406983155884
2.2520000000000002,-11.186378035224735
2.2560000000000002,-11.101033646228252
2.2600000000000002,-10.801526163975403
2.2640000000000002,-11.722706490669134
2.2680000000000002,-11.484252526456011
2.2720000000000002,-10.212599551437052
2.2760000000000002,-12.069876250901793
2.2800000000000002,-11.673294196643193
2.2840000000000003,-11.350156574738966
2.2880000000000003,-11.845437822326005
2.2920000000000003,-12.442819189659945
2.2960000000000003,-13.284221791175318
2.3000000000000003,-11.807277164554485
2.3040000000000003,-11.502543742004981
2.3080000000000003,-11.469417882950014
2.3120000000000003,-11.765016061722498
2.3160000000000003,-11.592723387226371
2.3200000000000003,-12.268922824906504
2.3240000000000003,-12.96102356731586
2.3280000000000003,-12.562403008553732
2.3320000000000003,-12.392541869446188
2.3360000000000003,-13.562702530072915
2.3400000000000003,-14.270201543215162
2.3440000000000003,-13.608022403570061
2.3480000000000003,-14.69084364879288
2.3520000000000003,-15.023559007476077
2.3560000000000003,-16.452684319266456
2.3600000000000003,-16.511105780820095
2.3640000000000003,-16.832959580048705
2.3680000000000003,-18.273887105722505
2.3720000000000003,-19.805290443451284
2.3760000000000003,-20.148450826368958
2.3800000000000003,-21.71890503842012
2.3840000000000003,-22.781244830854842
2.3880000000000003,-25.835643224182903
2.3920000000000003,-26.673532747535727
2.396,-27.666350401035373
2.4000000000000004,-28.071288215685293
2.404,-28.19601521340804
2.4080000000000004,-28.186955346482733
2.412,-27.53980248882086
2.4160000000000004,-27.294686861600674
2.42,-28.123185477628926
2.424,-27.364972448979223
2.428,-27.938547307733614
2.432,-27.53202223696541
2.436,-27.87637386312967
2.44,-27.341793976757003
2.444,-29.125247457215018
2.448,-28.441181236687623
2.452,-29.350562081192162
2.456,-28.92716781764762
2.46,-29.324282589434034
2.464,-28.54522263167
2.468,-29.431880623366823
2.472,-29.897582519492616
2.476,-29.101122402562297
2.48,-28.95078206463157
2.484,-28.7549520119003
2.488,-27.279080381512554
2.492,-26.68209177358527
2.496,-26.46628089088476
2.5,-25.503459138414968
2.504,-22.96278655989417
2.508,-22.515498515209067
2.512,-22.98696486462029
2.516,-21.970342039859588
2.52,-20.828522125356
2.524,-20.261176905096775
2.528,-19.97711486069251
2.532,-18.668618147316817
2.536,-17.699602277938723
2.54,-16.61825464662422
2.544,-16.373478833574733
2.548,-15.727051703651
2.552,-15.730966673589577
2.556,-14.657740419212418
2.56,-13.95156936960575
2.564,-13.212156790259456
2.568,-12.211930056083512
2.572,-12.480691467784268
2.576,-11.794046411640643
2.58,-10.94034278145311
2.584,-10.95553390350231
2.588,-10.37507230271514
2.592,-9.203377443583038
2.596,-9.599201976532981
2.6,-8.557315806493
