frequency,s11
2.2,-14.897426840566359
2.204,-15.393691365506113
2.208,-15.597724018826883
2.212,-15.133111907510614
2.216,-15.830962801405347
2.22,-16.762327086039456
2.224,-16.988919425431185
2.228,-16.627499108411882
2.232,-17.18668729707745
2.236,-18.250290194244457
2.24,-16.98836546236265
2.244,-17.502691636505073
2.248,-19.313694699846582
2.2520000000000002,-19.48951683340088
2.2560000000000002,-18.329012091204774
2.2600000000000002,-18.84797632000996
2.2640000000000002,-20.183021474631104
2.2680000000000002,-19.688261753683364
2.2720000000000002,-19.515945377389993
2.2760000000000002,-20.447092622721158
2.2800000000000002,-20.59227333132631
2.2840000000000003,-20.672173591336396
2.2880000000000003,-21.407855210378163
2.2920000000000003,-21.635148608013672
2.2960000000000003,-22.13083261751336
2.3000000000000003,-23.015141640266872
2.3040000000000003,-24.08358255583367
2.3080000000000003,-23.75370338873844
2.3120000000000003,-24.346467884331343
2.3160000000000003,-25.11285895279457
2.3200000000000003,-24.885071390977558
2.3240000000000003,-26.20484511176324
2.3280000000000003,-26.422672184894406
2.3320000000000003,-26.18117656986952
2.3360000000000003,-25.904821264215464
2.3400000000000003,-27.674652872618914
2.3440000000000003,-27.945693663746262
2.3480000000000003,-27.948276424324636
2.3520000000000003,-29.965783136031696
2.3560000000000003,-29.85481410702776
2.3600000000000003,-29.539274844364847
2.3640000000000003,-30.876981263472366
2.3680000000000003,-30.74243875939989
2.3720000000000003,-31.8905921817423
2.3760000000000003,-32.57104103218322
2.3800000000000003,-32.023913514045354
2.3840000000000003,-33.251271729148804
2.3880000000000003,-33.432054285784595
2.3920000000000003,-33.472062376778396
2.396,-34.82822771829051
2.4000000000000004,-34.673112433868695
2.404,-35.0
2.4080000000000004,-34.605584612705115
2.412,-35.0
2.4160000000000004,-35.0
2.42,-35.0
2.424,-35.0
2.428,-35.0
2.432,-35.0
2.436,-35.0
2.44,-35.0
2.444,-35.0
2.448,-35.0
2.452,-35.0
2.456,-35.0
2.46,-35.0
2.464,-35.0
2.468,-35.0
2.472,-35.0
2.476,-35.0
2.48,-35.0
2.484,-35.0
2.488,-35.0
2.492,-35.0
2.496,-35.0
2.5,-35.0
2.504,-35.0
2.508,-35.0
2.512,-35.0
2.516,-35.0
2.52,-35.0
2.524,-35.0
2.528,-35.0
2.532,-35.0
2.536,-35.0
2.54,-35.0
2.544,-35.0
2.548,-35.0
2.552,-35.0
2.556,-35.0
2.56,-35.0
2.564,-35.0
2.568,-34.98989540928924
2.572,-33.41127936422112
2.576,-34.30320844397535
2.58,-33.48609588160154
2.584,-32.562212751774254
2.588,-31.547858865622775
2.592,-30.970065756064965
2.596,-30.417817614185537
2.6,-29.2697633225151
