frequency,s11
2.2,-9.147353913047741
2.204,-8.573177281277738
2.208,-8.037552146748535
2.212,-8.91484118181932
2.216,-9.270375752959739
2.22,-9.494334586902237
2.224,-9.20538693591701
2.228,-9.536662780988175
2.232,-10.60587803002417
2.236,-11.811331919495146
2.24,-11.395057720094176
2.244,-12.378582320285549
2.248,-13.02087375894503
2.2520000000000002,-14.271347313359868
2.2560000000000002,-15.00692493544962
2.2600000000000002,-15.640836664714449
2.2640000000000002,-17.318591862811402
2.2680000000000002,-17.85273068891038
2.2720000000000002,-18.802994015924785
2.2760000000000002,-19.806782880705253
2.2800000000000002,-22.027985492454835
2.2840000000000003,-22.534315413782434
2.2880000000000003,-23.26605268520267
2.2920000000000003,-23.54644859184337
2.2960000000000003,-24.422167819116403
2.3000000000000003,-24.615648577444276
2.3040000000000003,-25.472176561821957
2.3080000000000003,-26.258199291091028
2.3120000000000003,-26.37605815146847
2.3160000000000003,-25.776477241329253
2.3200000000000003,-27.06816722436609
2.3240000000000003,-26.631534509379325
2.3280000000000003,-26.763793900488192
2.3320000000000003,-26.000660787520978
2.3360000000000003,-24.633437730640054
2.3400000000000003,-24.569104402258723
2.3440000000000003,-24.82401506681773
2.3480000000000003,-24.469996779155338
2.3520000000000003,-24.665137457425757
2.3560000000000003,-24.84446560189397
2.3600000000000003,-23.908954141190893
2.3640000000000003,-23.828690304808074
2.3680000000000003,-23.20926310594625
2.3720000000000003,-23.547993996462502
2.3760000000000003,-23.58174018903353
2.3800000000000003,-23.274780436615277
2.3840000000000003,-24.662332585801646
2.3880000000000003,-23.954403561011937
2.3920000000000003,-24.558823323509266
2.396,-23.79844639249017
2.4000000000000004,-23.880308346561236
2.404,-24.61627564673691
2.4080000000000004,-25.099929479583185
2.412,-25.389490844874338
2.4160000000000004,-25.498997286290653
2.42,-26.018753287257255
2.424,-26.06624281686798
2.428,-26.675277825501418
2.432,-26.785757458714087
2.436,-26.241441695835043
2.44,-28.708783887890416
2.444,-26.4991291771165
2.448,-28.23050989624357
2.452,-28.299227673936986
2.456,-29.089381070462128
2.46,-27.881066475090932
2.464,-28.831092126760574
2.468,-29.030985743065486
2.472,-29.09328425404178
2.476,-28.58335985167161
2.48,-30.516800651842697
2.484,-30.520926437349136
2.488,-29.90489177813033
2.492,-30.44424322772911
2.496,-30.240607837378757
2.5,-30.38727967330865
2.504,-31.041775130921472
2.508,-31.385918505621092
2.512,-31.52181365825517
2.516,-32.33935400769781
2.52,-32.79571195189023
2.524,-31.93335173489341
2.528,-32.05319823083628
2.532,-31.926634139223644
2.536,-32.4030447183443
2.54,-32.50726478745174
2.544,-33.275603220319745
2.548,-32.81076849749231
2.552,-32.07132608310253
2.556,-33.043782897225526
2.56,-32.99429814695859
2.564,-32.388517652442104
2.568,-32.10330140796103
2.572,-31.721249422964316
2.576,-31.40845364592522
2.58,-30.38009933669613
2.584,-30.383678506398244
2.588,-29.435608560350914
2.592,-29.64160094944339
2.596,-29.47433917129388
2.6,-28.39278743461033
