frequency,s11
2.2,-8.094842392675124
2.204,-8.577029509615928
2.208,-9.453382833270407
2.212,-9.022896629412694
2.216,-8.96601353681844
2.22,-9.122094787865667
2.224,-9.807037227036325
2.228,-9.679128446890106
2.232,-10.576427297974526
2.236,-10.356800291802198
2.24,-11.70420534735891
2.244,-11.641760326658066
2.248,-12.669502951331506
2.2520000000000002,-12.040469127231832
2.2560000000000002,-13.83813029826925
2.2600000000000002,-15.153147517406243
2.2640000000000002,-14.563706898681685
2.2680000000000002,-16.381988787970588
2.2720000000000002,-17.036032822140694
2.2760000000000002,-17.052656785885336
2.2800000000000002,-18.48291141150709
2.2840000000000003,-18.69757141201875
2.2880000000000003,-20.611705458759214
2.2920000000000003,-21.2123724817805
2.2960000000000003,-22.400469469566207
2.3000000000000003,-24.31299031373427
2.3040000000000003,-24.3606367609266
2.3080000000000003,-24.99776596951754
2.3120000000000003,-28.07482685571596
2.3160000000000003,-29.781474350912482
2.3200000000000003,-30.53668384794409
2.3240000000000003,-31.099301249074873
2.3280000000000003,-32.45599272707344
2.3320000000000003,-34.29935587773544
2.3360000000000003,-35.0
2.3400000000000003,-35.0
2.3440000000000003,-35.0
2.3480000000000003,-35.0
2.3520000000000003,-35.0
2.3560000000000003,-35.0
2.3600000000000003,-35.0
2.3640000000000003,-35.0
2.3680000000000003,-35.0
2.3720000000000003,-35.0
2.3760000000000003,-35.0
2.3800000000000003,-35.0
2.3840000000000003,-35.0
2.3880000000000003,-35.0
2.3920000000000003,-35.0
2.396,-35.0
2.4000000000000004,-35.0
2.404,-35.0
2.4080000000000004,-35.0
2.412,-35.0
2.4160000000000004,-35.0
2.42,-35.0
2.424,-34.14263841622112
2.428,-32.48078940524974
2.432,-32.152328519381946
2.436,-31.40797033981396
2.44,-30.7125909683896
2.444,-30.046354909536433
2.448,-28.15860265053592
2.452,-27.409050745894735
2.456,-25.45155832686385
2.46,-25.190849106258213
2.464,-24.109974383368552
2.468,-23.694825920403776
2.472,-21.16547197605182
2.476,-19.992723777481338
2.48,-19.783060320610222
2.484,-19.215334538898343
2.488,-18.638972593345553
2.492,-17.409024668214407
2.496,-17.039257865319293
2.5,-14.711316113735478
2.504,-14.422402563256611
2.508,-13.77145651140448
2.512,-14.408323423610435
2.516,-12.680903636857591
2.52,-11.986598457500454
2.524,-11.652593603954905
2.528,-12.11579905913084
2.532,-10.865924558006178
2.536,-11.22063155193808
2.54,-10.30733094601996
2.544,-9.514669230450226
2.548,-9.709987253471102
2.552,-8.62713254830399
2.556,-8.54430137805177
2.56,-8.03400229673891
2.564,-7.961605126687875
2.568,-7.532552647308683
2.572,-7.5130514247831925
2.576,-7.2901128908764
2.58,-7.246945817258729
2.584,-6.623923632614834
2.588,-7.639106989875162
2.592,-7.800275029920026
2.596,-7.122967655929722
2.6,-7.360186130767864
