frequency,s11
2.2,-5.903830101825769
2.204,-6.161213328528601
2.208,-5.4773880714515535
2.212,-6.7039396487583005
2.216,-6.192530553232689
2.22,-6.039456171838487
2.224,-6.597775976662168
2.228,-6.014911749144781
2.232,-7.336518380294745
2.236,-5.012931573236415
2.24,-6.07102149936536
2.244,-8.283168445140534
2.248,-8.35742663447455
2.2520000000000002,-8.054403020110172
2.2560000000000002,-7.922694766785847
2.2600000000000002,-8.411617457903233
2.2640000000000002,-10.196464551140524
2.2680000000000002,-10.018419915533562
2.2720000000000002,-10.311356117232647
2.2760000000000002,-11.612467205068215
2.2800000000000002,-11.92644335766909
2.2840000000000003,-11.416220698361476
2.2880000000000003,-12.078867815015288
2.2920000000000003,-11.908892758014304
2.2960000000000003,-12.27652008780507
2.3000000000000003,-12.057563094867621
2.3040000000000003,-12.784941490625693
2.3080000000000003,-12.109045881799954
2.3120000000000003,-12.404914529872945
2.3160000000000003,-12.53233038158741
2.3200000000000003,-13.867628376578391
2.3240000000000003,-13.48481984882969
2.3280000000000003,-14.038543182191765
2.3320000000000003,-14.408798781785649
2.3360000000000003,-14.977187513235538
2.3400000000000003,-15.046443261030849
2.3440000000000003,-15.685652116017655
2.3480000000000003,-15.990108108031288
2.3520000000000003,-15.97091011837154
2.3560000000000003,-16.857288107947475
2.3600000000000003,-17.16714506298284
2.3640000000000003,-16.944410093345034
2.3680000000000003,-17.348575294223654
2.3720000000000003,-16.144856127920733
2.3760000000000003,-16.265082111206244
2.3800000000000003,-15.081126932515268
2.3840000000000003,-15.42268241538509
2.3880000000000003,-17.151647551267985
2.3920000000000003,-17.030213408159376
2.396,-15.510193638446536
2.4000000000000004,-16.77398178476897
2.404,-17.138898319251425
2.4080000000000004,-17.827821775838945
2.412,-18.837862238589786
2.4160000000000004,-20.204225390284478
2.42,-21.75059218681282
2.424,-21.749250750846684
2.428,-22.090479646283704
2.432,-21.477388207322953
2.436,-22.072394707735068
2.44,-20.97950131803822
2.444,-21.078452269069327
2.448,-20.732528413844193
2.452,-21.56120620553805
2.456,-21.24280531795662
2.46,-22.788671770706667
2.464,-21.820104131530066
2.468,-23.602994744730005
2.472,-24.630409758709217
2.476,-24.903755177909233
2.48,-26.243127086851757
2.484,-24.81772401250608
2.488,-25.40388906847339
2.492,-25.52335856942981
2.496,-25.048715477713504
2.5,-25.396074171711568
2.504,-23.84515864170952
2.508,-24.083754102161883
2.512,-24.230623719256524
2.516,-23.821079968594567
2.52,-24.422637988678318
2.524,-23.560476777150036
2.528,-23.577686839968564
2.532,-23.208441654414873
2.536,-23.33572869118321
2.54,-22.959941910821684
2.544,-22.423982353280845
2.548,-20.78929913271549
2.552,-21.645470328761565
2.556,-21.630092981574908
2.56,-20.459994874113523
2.564,-20.232395353990135
2.568,-18.920372819720246
2.572,-19.480757200028172
2.576,-19.36509707156519
2.58,-18.373441859701387
2.584,-18.70995294814812
2.588,-16.93350381671167
2.592,-17.49314743058382
2.596,-15.187002061068252
2.6,-15.69432185826335
