frequency,s11
2.2,-7.559064121218416
2.204,-8.238380889407527
2.208,-7.756247590242478
2.212,-8.636974880158126
2.216,-9.542229407962845
2.22,-10.201387006416851
2.224,-10.39764641274061
2.228,-10.732532434832596
2.232,-11.307991075070607
2.236,-11.631003576272738
2.24,-9.774666415328609
2.244,-9.988363682935978
2.248,-10.461844457450848
2.2520000000000002,-9.57909340937276
2.2560000000000002,-10.377018313856096
2.2600000000000002,-8.840619448861988
2.2640000000000002,-9.2662501137846
2.2680000000000002,-9.215393102728868
2.2720000000000002,-9.674426164886974
2.2760000000000002,-10.064418016747995
2.2800000000000002,-8.988708698850417
2.2840000000000003,-10.74301294672387
2.2880000000000003,-10.153479833880567
2.2920000000000003,-11.674707403510084
2.2960000000000003,-10.100263453785958
2.3000000000000003,-11.188851584720565
2.3040000000000003,-11.307386061449604
2.3080000000000003,-13.057004783919254
2.3120000000000003,-11.959949995671698
2.3160000000000003,-12.999419661775267
2.3200000000000003,-13.217584145175433
2.3240000000000003,-13.658281017410706
2.3280000000000003,-13.649501442378902
2.3320000000000003,-14.217751681025165
2.3360000000000003,-15.762143360966894
2.3400000000000003,-15.02765866658549
2.3440000000000003,-16.037421256817474
2.3480000000000003,-17.041517770357803
2.3520000000000003,-17.616950426387863
2.3560000000000003,-18.001132297606805
2.3600000000000003,-18.83732061468454
2.3640000000000003,-18.65469470406352
2.3680000000000003,-20.034489428669207
2.3720000000000003,-21.162399171844065
2.3760000000000003,-21.42295684650853
2.3800000000000003,-20.704862579757553
2.3840000000000003,-21.29700655831988
2.3880000000000003,-21.674587699873378
2.3920000000000003,-21.753926816517215
2.396,-21.32866471573953
2.4000000000000004,-21.814179133464243
2.404,-21.941498846897392
2.4080000000000004,-22.383117533479826
2.412,-22.11905226427964
2.4160000000000004,-22.04421315224373
2.42,-22.196635716439385
2.424,-22.417340459827084
2.428,-22.70636491691683
2.432,-22.115424672059177
2.436,-21.673042002978505
2.44,-22.10399426847353
2.444,-21.983663644616474
2.448,-21.814223004481356
2.452,-21.718940949969642
2.456,-21.807672710677526
2.46,-22.778445254810702
2.464,-21.73053545896754
2.468,-21.122139823179896
2.472,-22.283222999728206
2.476,-21.61048730325624
2.48,-22.830177267990457
2.484,-21.608010927269277
2.488,-22.406864891251452
2.492,-21.99310632374256
2.496,-21.950129448843974
2.5,-21.54904944593098
2.504,-21.797922079645737
2.508,-21.092825569234552
2.512,-21.35063333326513
2.516,-20.44716592608159
2.52,-21.079485215070115
2.524,-21.630132155172692
2.528,-20.30151161014308
2.532,-20.299616498038944
2.536,-20.056150330398324
2.54,-20.178288593860007
2.544,-19.677967647828858
2.548,-18.911576118979895
2.552,-18.27461255925154
2.556,-18.748976724897414
2.56,-18.233108785795356
2.564,-17.98505486749138
2.568,-17.449331659749113
2.572,-17.05876327945258
2.576,-16.872626476195567
2.58,-16.46213909561057
2.584,-16.41169934415997
2.588,-17.222664930547452
2.592,-15.937530991206755
2.596,-14.84020607499671
2.6,-15.26954713519444
