frequency,s11
2.2,-11.13861199277591
2.204,-13.185911308240854
2.208,-11.896300509009112
2.212,-12.473252353583312
2.216,-13.362993839999955
2.22,-13.314791113707114
2.224,-12.908462013851928
2.228,-13.0659901564042
2.232,-14.01481246334332
2.236,-14.233781048663282
2.24,-14.51094649774287
2.244,-15.325970082058669
2.248,-15.637887763042894
2.2520000000000002,-13.561252374408259
2.2560000000000002,-14.47693666329195
2.2600000000000002,-13.44270808589093
2.2640000000000002,-14.784315483739634
2.2680000000000002,-13.789117751816926
2.2720000000000002,-14.061889574166251
2.2760000000000002,-14.27269959710072
2.2800000000000002,-14.272625069506338
2.2840000000000003,-14.889110580448412
2.2880000000000003,-14.346932564989352
2.2920000000000003,-14.285358301798002
2.2960000000000003,-16.438564625052557
2.3000000000000003,-15.824917127361992
2.3040000000000003,-16.026096851548903
2.3080000000000003,-15.532524345474968
2.3120000000000003,-15.568318263280958
2.3160000000000003,-16.678940520147204
2.3200000000000003,-17.195049695649487
2.3240000000000003,-18.69493107580736
2.3280000000000003,-18.084672730008478
2.3320000000000003,-19.5627985480577
2.3360000000000003,-20.234551621909205
2.3400000000000003,-20.76574688859869
2.3440000000000003,-21.23017893778083
2.3480000000000003,-21.677408891716926
2.3520000000000003,-22.21646677266309
2.3560000000000003,-23.144622783145962
2.3600000000000003,-23.33479766774737
2.3640000000000003,-23.53019735920901
2.3680000000000003,-24.701471767871872
2.3720000000000003,-24.674760797650475
2.3760000000000003,-25.61719127112926
2.3800000000000003,-25.329419945448304
2.3840000000000003,-26.220494887467893
2.3880000000000003,-25.11797264854139
2.3920000000000003,-26.74734920330309
2.396,-26.455251880436506
2.4000000000000004,-26.67730468182216
2.404,-26.18909972662551
2.4080000000000004,-27.175131328805932
2.412,-26.74534885102246
2.4160000000000004,-26.191981866993785
2.42,-27.461380369243276
2.424,-25.826343146433445
2.428,-26.331359734176324
2.432,-25.68459813816583
2.436,-25.624809305984645
2.44,-25.741930801827152
2.444,-24.438345607124543
2.448,-23.96663204279366
2.452,-24.153812750250044
2.456,-22.463016631654863
2.46,-23.431205719351134
2.464,-22.759178291513766
2.468,-21.651601505792456
2.472,-22.090714123970802
2.476,-21.140175234444417
2.48,-20.563698979476634
2.484,-20.16058626946533
2.488,-19.76268474047628
2.492,-21.166730536996727
2.496,-20.426999684874755
2.5,-18.847056096817983
2.504,-19.57895281666052
2.508,-17.979835122133633
2.512,-17.981102110495613
2.516,-17.80223716100492
2.52,-17.54704887313293
2.524,-15.816851238557687
2.528,-15.975600190860426
2.532,-15.151802677993578
2.536,-14.483322729168332
2.54,-14.120227614278624
2.544,-12.778651962246506
2.548,-12.820253890924926
2.552,-12.148833258455117
2.556,-10.771891772898575
2.56,-10.221134679846704
2.564,-10.312978343203534
2.568,-10.079885678568841
2.572,-9.890699349896583
2.576,-9.689658942948165
2.58,-9.715230858093165
2.584,-8.57181040849799
2.588,-9.043625080141416
2.592,-9.559221243140334
2.596,-9.011318641044575
2.6,-9.146721678263502
