frequency,s11
2.2,-8.054325204429434
2.204,-8.584452651691045
2.208,-8.929089033758935
2.212,-8.930578636783038
2.216,-9.581546115515083
2.22,-9.73726620619669
2.224,-9.143658081628113
2.228,-9.498886416695763
2.232,-9.550202273550235
2.236,-9.949657782236265
2.24,-10.711926189591873
2.244,-10.045468773398111
2.248,-8.941328429058832
2.2520000000000002,-8.637176814299762
2.2560000000000002,-9.294003119284625
2.2600000000000002,-8.676515963100458
2.2640000000000002,-9.653553056420426
2.2680000000000002,-9.165161869942256
2.2720000000000002,-6.615762728277112
2.2760000000000002,-7.896801637346673
2.2800000000000002,-7.71512296814884
2.2840000000000003,-8.817431277805943
2.2880000000000003,-8.029223493087294
2.2920000000000003,-6.8274056904248726
2.2960000000000003,-8.645719921888084
2.3000000000000003,-7.993269659813263
2.3040000000000003,-8.271480324986719
2.3080000000000003,-8.23332037229176
2.3120000000000003,-8.9704509973834
2.3160000000000003,-10.037344510149124
2.3200000000000003,-8.975634382634748
2.3240000000000003,-8.653079743526117
2.3280000000000003,-10.731551777119636
2.3320000000000003,-10.13374998284246
2.3360000000000003,-10.801399670591309
2.3400000000000003,-11.368243529759193
2.3440000000000003,-12.94485329347016
2.3480000000000003,-14.268842501430715
2.3520000000000003,-13.910620273468796
2.3560000000000003,-15.301281019891904
2.3600000000000003,-16.111717588623677
2.3640000000000003,-15.608840863530327
2.3680000000000003,-17.28254768341258
2.3720000000000003,-19.669173183532795
2.3760000000000003,-19.000943809587348
2.3800000000000003,-21.58041289262225
2.3840000000000003,-21.674205014612088
2.3880000000000003,-22.588574458329745
2.3920000000000003,-24.757101123969708
2.396,-24.620099461799658
2.4000000000000004,-25.662440659386842
2.404,-26.811420287437517
2.4080000000000004,-26.915914760497692
2.412,-30.1137518765823
2.4160000000000004,-30.13980181880643
2.42,-30.130635512048375
2.424,-31.36158954414811
2.428,-32.26319848762986
2.432,-32.16522144076655
2.436,-32.349120905906666
2.44,-33.85466318154195
2.444,-33.8097746776116
2.448,-34.09250320455065
2.452,-33.98548488919725
2.456,-33.49094571246925
2.46,-34.441185877378665
2.464,-33.74714127776537
2.468,-33.26189688903375
2.472,-33.89373704028636
2.476,-34.03448485372814
2.48,-33.26026939563194
2.484,-32.66946347392207
2.488,-32.903804927451965
2.492,-31.596477896253337
2.496,-31.242748629039458
2.5,-31.101673441395256
2.504,-29.152451004356244
2.508,-29.155782299211193
2.512,-28.734441348497302
2.516,-26.93798118797881
2.52,-26.164205218875995
2.524,-24.145220521763086
2.528,-23.213195958256787
2.532,-22.082119849168656
2.536,-20.77378224417062
2.54,-20.107017210372785
2.544,-19.825585166226826
2.548,-20.03823714321831
2.552,-20.08893344060135
2.556,-20.18304452423486
2.56,-19.906911612912268
2.564,-18.566152300730778
2.568,-17.940514311169824
2.572,-16.971261135784005
2.576,-15.621823041903031
2.58,-14.903271641245404
2.584,-14.612475253567482
2.588,-13.67895202080454
2.592,-12.592668240341995
2.596,-12.877406415626492
2.6,-11.925835515214114
