frequency,s11
2.2,-10.267875723551146
2.204,-9.656382786344068
2.208,-10.077650486917312
2.212,-11.702486013878305
2.216,-11.407030612455385
2.22,-12.707235198625028
2.224,-12.5130959099166
2.228,-13.06822264724032
2.232,-12.004562704104664
2.236,-13.037610599351764
2.24,-13.256248556955827
2.244,-13.3372330974914
2.248,-14.03555328155511
2.2520000000000002,-15.42599698575682
2.2560000000000002,-14.09962045578838
2.2600000000000002,-14.11309759521865
2.2640000000000002,-13.932151279884252
2.2680000000000002,-14.600857474092049
2.2720000000000002,-14.145594765315899
2.2760000000000002,-13.717750198415235
2.2800000000000002,-13.537354600802344
2.2840000000000003,-13.934131644988451
2.2880000000000003,-12.984067996182533
2.2920000000000003,-12.56689913807992
2.2960000000000003,-11.33485588024194
2.3000000000000003,-10.95463869614863
2.3040000000000003,-12.023416653268441
2.3080000000000003,-11.439558245557246
2.3120000000000003,-11.762143466874038
2.3160000000000003,-11.067169904359774
2.3200000000000003,-12.739646525398518
2.3240000000000003,-12.534712979579108
2.3280000000000003,-12.488540146104905
2.3320000000000003,-14.125446417960319
2.3360000000000003,-14.93821608537796
2.3400000000000003,-15.038038112626783
2.3440000000000003,-16.20585752184573
2.3480000000000003,-16.061567591677854
2.3520000000000003,-16.822587204422913
2.3560000000000003,-17.47431612433913
2.3600000000000003,-17.981442161256936
2.3640000000000003,-19.651337397736803
2.3680000000000003,-20.311302082148217
2.3720000000000003,-21.220657159423478
2.3760000000000003,-21.19015601274123
2.3800000000000003,-22.027494102081043
2.3840000000000003,-22.432563392016533
2.3880000000000003,-24.16608364062705
2.3920000000000003,-24.144266026800715
2.396,-25.269686052516406
2.4000000000000004,-25.351368911953674
2.404,-26.245395941063926
2.4080000000000004,-26.558134506650422
2.412,-27.189872775740792
2.4160000000000004,-27.87056747524978
2.42,-27.638560436025944
2.424,-28.48471199745087
2.428,-29.368088492859513
2.432,-29.05104788253731
2.436,-29.57171579066121
2.44,-29.950023535514035
2.444,-31.04435104771843
2.448,-29.971921769005878
2.452,-30.226805418321096
2.456,-29.961289185138614
2.46,-30.398747042481883
2.464,-30.57652085122716
2.468,-30.87513602393235
2.472,-30.341163558365924
2.476,-31.366215452579898
2.48,-30.528767572395143
2.484,-31.734576541788222
2.488,-31.709974668644232
2.492,-31.681179283269802
2.496,-31.87063067116583
2.5,-30.85277113419592
2.504,-29.83920034154568
2.508,-29.09798757558659
2.512,-28.026871004571362
2.516,-27.66316504542463
2.52,-25.990061736449213
2.524,-25.70081182437016
2.528,-23.989640637092478
2.532,-23.918790551214848
2.536,-22.249585053361248
2.54,-23.18087071158587
2.544,-22.75763456128484
2.548,-21.856333298174963
2.552,-20.13366315061083
2.556,-19.372024626678495
2.56,-18.87406842157814
2.564,-16.215050495321595
2.568,-15.060104072118547
2.572,-13.470111015887746
2.576,-12.531865295536292
2.58,-11.893446287710608
2.584,-12.938437602662702
2.588,-10.428013676700349
2.592,-10.556420501517058
2.596,-10.251953220872162
2.6,-8.923613358952707
