frequency,s11
2.2,-11.170264845546981
2.204,-12.047977761997727
2.208,-11.102697850149118
2.212,-11.385187142031274
2.216,-11.719731889093552
2.22,-12.722991734329305
2.224,-12.164336042710026
2.228,-11.967775042978877
2.232,-13.156784077848332
2.236,-13.603302413104526
2.24,-12.971595132318548
2.244,-13.29292060575252
2.248,-15.30808171617899
2.2520000000000002,-14.831171881007496
2.2560000000000002,-15.362178833762622
2.2600000000000002,-15.14968232504844
2.2640000000000002,-16.360908846289224
2.2680000000000002,-16.169783446638586
2.2720000000000002,-15.497947130702048
2.2760000000000002,-17.108337375444993
2.2800000000000002,-17.971288976457778
2.2840000000000003,-19.193850595491778
2.2880000000000003,-17.830473850223783
2.2920000000000003,-18.073759062719216
2.2960000000000003,-20.457990504617474
2.3000000000000003,-19.60624228447166
2.3040000000000003,-18.822686104044294
2.3080000000000003,-20.782049816860482
2.3120000000000003,-20.1182243320027
2.3160000000000003,-21.312939722785035
2.3200000000000003,-20.84943257001864
2.3240000000000003,-21.716254459514722
2.3280000000000003,-20.397713870830845
2.3320000000000003,-20.912495074999896
2.3360000000000003,-21.453529927501233
2.3400000000000003,-21.135968755371337
2.3440000000000003,-21.170059339696802
2.3480000000000003,-21.385560105743394
2.3520000000000003,-21.049659260073835
2.3560000000000003,-22.415120957390194
2.3600000000000003,-21.3482682917422
2.3640000000000003,-22.520066828066007
2.3680000000000003,-20.707872144206313
2.3720000000000003,-20.79038739891606
2.3760000000000003,-20.810524619620608
2.3800000000000003,-21.85338309004921
2.3840000000000003,-21.336734168700513
2.3880000000000003,-21.27590716112464
2.3920000000000003,-21.840093347102364
2.396,-21.68749674229263
2.4000000000000004,-21.7107015997548
2.404,-20.77241251021917
2.4080000000000004,-22.10375424257731
2.412,-22.12377588848731
2.4160000000000004,-21.91029612115552
2.42,-22.979592967318617
2.424,-22.681824494214837
2.428,-22.422359263142358
2.432,-22.146869470269873
2.436,-22.43948699085259
2.44,-23.004861773606372
2.444,-21.758073969994324
2.448,-21.125510524896395
2.452,-21.43794688305958
2.456,-21.444589311749706
2.46,-21.117008109630518
2.464,-19.943922464657458
2.468,-21.771207541051876
2.472,-20.24776166401993
2.476,-20.382306132723098
2.48,-21.15812446512455
2.484,-20.442704805690237
2.488,-20.6582782942761
2.492,-20.797282329198858
2.496,-19.16422670566626
2.5,-19.673403151604663
2.504,-20.39988727602084
2.508,-20.190579770116923
2.512,-18.596348955533198
2.516,-20.07808465987888
2.52,-19.89170730889494
2.524,-18.727729618159458
2.528,-18.73429019188261
2.532,-18.684113894661373
2.536,-19.05578881592773
2.54,-18.727952599591074
2.544,-17.99668027593037
2.548,-17.689862463371945
2.552,-18.97115702157489
2.556,-17.919689457309666
2.56,-16.653052373815225
2.564,-18.04326875480997
2.568,-15.928918883043304
2.572,-16.36276737926606
2.576,-16.2501922724031
2.58,-16.138519125555973
2.584,-16.77964726451474
2.588,-16.574443837159304
2.592,-15.167521747205953
2.596,-15.132106726148027
2.6,-15.879649280516531
