frequency,s11
2.2,-8.8879295126737
2.204,-10.010370021833324
2.208,-9.735572204774098
2.212,-10.526492065283191
2.216,-10.712699343293078
2.22,-11.516484396585275
2.224,-12.33334008442089
2.228,-14.210695001575692
2.232,-13.745429881306794
2.236,-15.581115859406825
2.24,-16.504879598781216
2.244,-18.35512214524751
2.248,-18.191057887669963
2.2520000000000002,-18.16154059418709
2.2560000000000002,-18.607417108678607
2.2600000000000002,-18.55402796215869
2.2640000000000002,-18.00770028899105
2.2680000000000002,-18.049905132451986
2.2720000000000002,-16.947339544096835
2.2760000000000002,-16.736678337014272
2.2800000000000002,-16.524743214499363
2.2840000000000003,-15.454529218271828
2.2880000000000003,-15.05323294603521
2.2920000000000003,-15.707974865280251
2.2960000000000003,-14.580939741761231
2.3000000000000003,-14.71170416135144
2.3040000000000003,-14.875908133192846
2.3080000000000003,-15.669288560159588
2.3120000000000003,-15.540445454369921
2.3160000000000003,-15.884560362861022
2.3200000000000003,-16.297388515401554
2.3240000000000003,-16.097649075747494
2.3280000000000003,-17.244375847270998
2.3320000000000003,-16.741539388328082
2.3360000000000003,-16.859737703548003
2.3400000000000003,-18.887736828733146
2.3440000000000003,-19.3050842990723
2.3480000000000003,-19.834631496452523
2.3520000000000003,-20.687912199235754
2.3560000000000003,-22.103168763740996
2.3600000000000003,-22.485345892078207
2.3640000000000003,-22.99655436179491
2.3680000000000003,-23.992981603923454
2.3720000000000003,-24.495599930835485
2.3760000000000003,-24.397620957203817
2.3800000000000003,-25.41095089859014
2.3840000000000003,-25.056132741039885
2.3880000000000003,-26.314450958602585
2.3920000000000003,-24.700379171896827
2.396,-24.54776016078426
2.4000000000000004,-24.521199617130833
2.404,-24.30008595005369
2.4080000000000004,-23.533881532239135
2.412,-23.28294280758767
2.4160000000000004,-21.8904989278097
2.42,-23.759410598502463
2.424,-23.037446838414205
2.428,-23.29466806412711
2.432,-23.233493087121442
2.436,-23.538281717114508
2.44,-23.2636306268728
2.444,-22.802915478988414
2.448,-23.541618734791037
2.452,-23.038710626023896
2.456,-23.473328331955173
2.46,-23.46797107626894
2.464,-23.66906092327922
2.468,-22.261842992863606
2.472,-23.781643900792158
2.476,-22.760609624459697
2.48,-22.596105130253857
2.484,-22.523750352748596
2.488,-22.43409371279481
2.492,-21.396800211273057
2.496,-21.620517040823124
2.5,-20.733309823107245
2.504,-21.35350073230366
2.508,-20.997990236551566
2.512,-21.558636167047613
2.516,-21.291422999602066
2.52,-20.55808441958609
2.524,-18.92295649573885
2.528,-19.542415057470944
2.532,-19.040886501465845
2.536,-18.74528035301528
2.54,-18.8651591033321
2.544,-17.4306799427472
2.548,-17.45660407273145
2.552,-17.002007384246614
2.556,-16.05061775701739
2.56,-15.99872541819938
2.564,-15.877232595346673
2.568,-15.281261616409239
2.572,-15.058598181905266
2.576,-15.885507251739012
2.58,-15.173136891111133
2.584,-14.290530983917185
2.588,-14.251660525873723
2.592,-13.800431699226479
2.596,-13.460635700439166
2.6,-13.165895912715998
